"Date","Price","Open","High","Low","Change %"
"Jul 21, 2011","20,585.0","20,570.0","20,655.0","20,520.0","-0.05%"
"Jul 20, 2011","20,595.0","20,550.0","20,635.0","20,520.0","-0.07%"
"Jul 19, 2011","20,609.0","20,550.0","20,609.0","20,515.0","0.21%"
"Jul 18, 2011","20,565.0","20,550.0","20,605.0","20,510.0","-0.05%"
"Jul 15, 2011","20,575.0","20,540.0","20,605.0","20,500.0","0.00%"
"Jul 14, 2011","20,575.0","20,550.0","20,615.0","20,500.0","-0.02%"
"Jul 13, 2011","20,580.0","20,550.0","20,600.0","20,510.0","0.02%"
"Jul 12, 2011","20,575.0","20,560.0","20,605.0","20,510.0","-0.07%"
"Jul 11, 2011","20,590.0","20,570.0","20,610.0","20,515.0","0.00%"
"Jul 08, 2011","20,590.0","20,550.0","20,590.0","20,510.0","-0.05%"
"Jul 07, 2011","20,600.0","20,560.0","20,620.0","20,510.0","0.07%"
"Jul 06, 2011","20,585.0","20,570.0","20,605.0","20,515.0","-0.07%"
"Jul 05, 2011","20,600.0","20,560.0","20,630.0","20,500.0","0.00%"
"Jul 04, 2011","20,600.0","20,550.0","20,650.0","20,500.0","0.07%"
"Jul 01, 2011","20,585.0","20,560.0","20,665.0","20,510.0","0.00%"
"Jun 30, 2011","20,585.0","20,540.0","20,665.0","20,510.0","-0.05%"
"Jun 29, 2011","20,595.0","20,570.0","20,615.0","20,510.0","-0.05%"
"Jun 28, 2011","20,605.0","20,580.0","20,635.0","20,520.0","-0.05%"
"Jun 27, 2011","20,615.0","20,560.0","20,695.0","20,520.0","0.19%"
"Jun 24, 2011","20,575.0","20,550.0","20,685.0","20,520.0","-0.12%"
"Jun 23, 2011","20,600.0","20,550.0","20,680.0","20,520.0","0.02%"
"Jun 22, 2011","20,595.0","20,570.0","20,725.0","20,520.0","-0.05%"
"Jun 21, 2011","20,605.0","20,600.0","20,745.0","20,575.0","-0.19%"
"Jun 20, 2011","20,645.0","20,660.0","20,775.0","20,590.0","-0.51%"
"Jun 17, 2011","20,750.0","20,600.0","20,760.0","20,550.0","0.51%"
"Jun 16, 2011","20,645.0","20,555.0","20,665.0","20,490.0","0.36%"
"Jun 15, 2011","20,570.0","20,540.0","20,580.0","20,480.0","0.00%"
"Jun 14, 2011","20,570.0","20,530.0","20,600.0","20,480.0","-0.02%"
"Jun 13, 2011","20,575.0","20,530.0","20,600.0","20,470.0","0.12%"
"Jun 10, 2011","20,550.0","20,530.0","20,610.0","20,470.0","-0.22%"
"Jun 09, 2011","20,595.0","20,540.0","20,645.0","20,470.0","-0.17%"
"Jun 08, 2011","20,630.0","20,540.0","20,630.0","20,470.0","0.32%"
"Jun 07, 2011","20,565.0","20,520.0","20,615.0","20,470.0","-0.13%"
"Jun 06, 2011","20,592.5","20,520.0","20,592.5","20,470.0","0.18%"
"Jun 03, 2011","20,555.0","20,490.0","20,615.0","20,470.0","0.02%"
"Jun 02, 2011","20,550.0","20,540.0","20,630.0","20,470.0","-0.17%"
"Jun 01, 2011","20,585.0","20,520.0","20,615.0","20,500.0","0.19%"
"May 31, 2011","20,545.0","20,510.0","20,645.0","20,480.0","-0.07%"
"May 30, 2011","20,560.0","20,520.0","20,650.0","20,480.0","-0.10%"
"May 27, 2011","20,580.0","20,500.0","20,620.0","20,500.0","-0.22%"
"May 26, 2011","20,625.0","20,550.0","20,695.0","20,500.0","-0.02%"
"May 25, 2011","20,630.0","20,580.0","20,750.0","20,550.0","0.00%"
"May 24, 2011","20,630.0","20,630.0","20,750.0","20,550.0","-0.27%"
"May 23, 2011","20,685.0","20,680.0","20,780.0","20,600.0","-0.31%"
"May 20, 2011","20,750.0","20,700.0","20,780.0","20,620.0","-0.07%"
"May 19, 2011","20,765.0","20,700.0","20,815.0","20,650.0","-0.24%"
"May 18, 2011","20,815.0","20,720.0","20,845.0","20,600.0","0.43%"
"May 17, 2011","20,725.0","20,600.0","20,775.0","20,600.0","0.56%"
"May 16, 2011","20,610.0","20,600.0","20,650.0","20,590.0","0.00%"
"May 13, 2011","20,610.0","20,600.0","20,620.0","20,580.0","0.10%"
"May 12, 2011","20,590.0","20,565.0","20,610.0","20,565.0","-0.07%"
"May 11, 2011","20,605.0","20,600.0","20,645.0","20,580.0","-0.10%"
"May 10, 2011","20,625.0","20,600.0","20,695.0","20,595.0","0.05%"
"May 09, 2011","20,615.0","20,590.0","20,615.0","20,580.0","-0.02%"
"May 06, 2011","20,620.0","20,595.0","20,625.0","20,595.0","0.05%"
"May 05, 2011","20,610.0","20,620.0","20,640.0","20,590.0","-0.22%"
"May 04, 2011","20,655.0","20,630.0","20,695.0","20,600.0","0.15%"
"May 03, 2011","20,625.0","20,600.0","20,625.0","20,550.0","-0.10%"
"May 02, 2011","20,645.0","20,570.0","20,645.0","20,570.0","0.00%"
"Apr 29, 2011","20,645.0","20,495.0","20,705.0","20,491.0","0.58%"
"Apr 28, 2011","20,525.0","20,600.0","20,625.0","20,450.0","-0.63%"
"Apr 27, 2011","20,655.0","20,640.0","20,755.0","20,580.0","-0.17%"
"Apr 26, 2011","20,690.0","20,640.0","20,650.0","20,640.0","-1.06%"
"Apr 25, 2011","20,912.5","20,910.0","20,922.5","20,835.0","0.23%"
"Apr 22, 2011","20,865.0","20,860.0","20,935.0","20,800.0","-0.29%"
"Apr 21, 2011","20,925.0","20,900.0","20,930.0","20,830.0","0.02%"
"Apr 20, 2011","20,920.0","20,900.0","20,925.0","20,835.0","0.02%"
"Apr 19, 2011","20,915.0","20,890.0","20,925.0","20,830.0","0.11%"
"Apr 18, 2011","20,892.5","20,890.0","20,937.5","20,835.0","0.00%"
"Apr 15, 2011","20,892.5","20,890.0","20,932.5","20,830.0","0.00%"
"Apr 14, 2011","20,892.5","20,890.0","20,937.5","20,800.0","-0.11%"
"Apr 13, 2011","20,915.0","20,910.0","20,925.0","20,800.0","0.41%"
"Apr 12, 2011","20,830.0","20,800.0","20,830.0","20,800.0","0.00%"
"Apr 11, 2011","20,830.0","20,800.0","20,830.0","20,800.0","0.00%"
"Apr 08, 2011","20,830.0","20,900.0","20,935.0","20,800.0","-0.36%"
"Apr 07, 2011","20,905.0","20,910.0","20,925.0","20,800.0","0.02%"
"Apr 06, 2011","20,900.0","20,905.0","20,925.0","20,800.0","0.12%"
"Apr 05, 2011","20,875.0","20,900.0","20,955.0","20,800.0","0.02%"
"Apr 04, 2011","20,870.0","20,900.0","20,945.0","20,800.0","-0.20%"
"Apr 01, 2011","20,912.5","20,905.0","20,912.5","20,815.0","0.08%"
"Mar 31, 2011","20,895.0","20,905.0","20,920.0","20,805.0","-0.02%"
"Mar 30, 2011","20,900.0","20,890.0","20,905.0","20,795.0","0.10%"
"Mar 29, 2011","20,880.0","20,890.0","20,910.0","20,795.0","-0.07%"
"Mar 28, 2011","20,895.0","20,875.0","20,900.0","20,800.0","0.10%"
"Mar 25, 2011","20,875.0","20,885.0","20,905.0","20,790.0","-0.07%"
"Mar 24, 2011","20,890.0","20,870.0","20,895.0","20,795.0","-0.01%"
"Mar 23, 2011","20,892.5","20,870.0","20,892.5","20,795.0","0.18%"
"Mar 22, 2011","20,855.0","20,885.0","20,910.0","20,970.0","-0.10%"
"Mar 21, 2011","20,875.0","20,875.0","20,880.0","20,765.0","0.10%"
"Mar 18, 2011","20,855.0","20,850.0","20,870.0","20,770.0","-0.04%"
"Mar 17, 2011","20,862.5","20,855.0","20,867.5","20,765.0","0.00%"
"Mar 16, 2011","20,862.5","20,860.0","20,867.5","20,765.0","-0.02%"
"Mar 15, 2011","20,867.5","20,865.0","20,867.5","20,770.0","0.16%"
"Mar 14, 2011","20,835.0","20,865.0","20,905.0","20,770.0","-0.18%"
"Mar 11, 2011","20,872.5","20,870.0","20,877.5","20,775.0","0.13%"
"Mar 10, 2011","20,845.0","20,870.0","20,900.0","20,780.0","-0.12%"
"Mar 09, 2011","20,870.0","20,860.0","20,875.0","20,775.0","0.01%"
"Mar 08, 2011","20,867.5","20,865.0","20,867.5","20,770.0","0.02%"
"Mar 07, 2011","20,862.5","20,860.0","20,867.5","20,765.0","0.13%"
"Mar 04, 2011","20,835.0","20,860.0","20,900.0","20,765.0","0.10%"
"Mar 03, 2011","20,815.0","20,855.0","20,915.0","20,765.0","-0.24%"
"Mar 02, 2011","20,865.0","20,860.0","20,880.0","20,770.0","-0.04%"
"Mar 01, 2011","20,872.5","20,875.0","20,877.5","20,775.0","-0.02%"
"Feb 28, 2011","20,877.5","20,875.0","20,877.5","20,780.0","-0.05%"
"Feb 25, 2011","20,887.5","20,880.0","20,887.5","20,790.0","-0.02%"
"Feb 24, 2011","20,892.5","20,885.0","20,892.5","20,795.0","0.04%"
"Feb 23, 2011","20,885.0","20,885.0","20,890.0","20,790.0","0.02%"
"Feb 22, 2011","20,880.0","20,835.0","20,885.0","20,785.0","0.02%"
"Feb 21, 2011","20,875.0","20,830.0","20,885.0","20,830.0","-0.04%"
"Feb 18, 2011","20,882.5","20,835.0","20,887.5","20,835.0","-0.06%"
"Feb 17, 2011","20,895.0","20,840.0","20,915.0","20,840.0","0.19%"
"Feb 16, 2011","20,855.0","20,855.0","20,950.0","20,800.0","-0.24%"
"Feb 15, 2011","20,905.0","20,860.0","20,910.0","20,810.0","-0.02%"
"Feb 14, 2011","20,910.0","20,900.0","20,920.0","20,820.0","0.53%"
"Feb 11, 2011","20,800.0","19,495.0","21,000.0","19,480.0","6.72%"
"Feb 10, 2011","19,490.0","19,495.0","19,508.0","19,450.0","-0.04%"
"Feb 09, 2011","19,497.5","19,495.0","19,500.5","19,450.0","-0.01%"
"Feb 08, 2011","19,499.0","19,495.0","19,499.0","19,450.0","0.02%"
"Feb 07, 2011","19,495.0","19,490.0","19,495.0","19,490.0","0.00%"
"Feb 04, 2011","19,495.0","19,490.0","19,495.0","19,490.0","0.00%"
"Feb 03, 2011","19,495.0","19,490.0","19,495.0","19,490.0","0.00%"
"Feb 02, 2011","19,495.0","19,490.0","19,495.0","19,490.0","0.00%"
"Feb 01, 2011","19,495.0","19,490.0","19,495.0","19,490.0","-0.01%"
"Jan 31, 2011","19,497.5","19,490.0","19,497.5","19,490.0","0.00%"
"Jan 28, 2011","19,497.5","19,495.0","19,500.5","19,450.0","0.00%"
"Jan 27, 2011","19,497.5","19,495.0","19,500.5","19,450.0","0.00%"
"Jan 26, 2011","19,497.5","19,495.0","19,500.5","19,450.0","-0.01%"
"Jan 25, 2011","19,499.0","19,495.0","19,499.0","19,450.0","0.00%"
"Jan 24, 2011","19,499.0","19,495.0","19,499.0","19,450.0","0.01%"
"Jan 21, 2011","19,497.5","19,495.0","19,500.5","19,450.0","0.01%"
"Jan 20, 2011","19,495.0","19,495.0","19,503.0","19,450.0","-0.01%"
"Jan 19, 2011","19,497.5","19,495.0","19,500.5","19,450.0","-0.01%"
"Jan 18, 2011","19,499.0","19,495.0","19,499.0","19,450.0","0.02%"
"Jan 17, 2011","19,495.0","19,495.0","19,503.0","19,450.0","-0.01%"
"Jan 14, 2011","19,497.5","19,495.0","19,500.5","19,450.0","0.04%"
"Jan 13, 2011","19,490.0","19,495.0","19,508.0","19,450.0","-0.04%"
"Jan 12, 2011","19,497.5","19,495.0","19,500.5","19,450.0","0.12%"
"Jan 11, 2011","19,475.0","19,495.0","19,523.0","19,450.0","-0.12%"
"Jan 10, 2011","19,497.5","19,495.0","19,500.5","19,450.0","-0.01%"
"Jan 07, 2011","19,499.0","19,495.0","19,499.0","19,450.0","0.01%"
"Jan 06, 2011","19,497.5","19,495.0","19,500.5","19,450.0","-0.01%"
"Jan 05, 2011","19,499.0","19,495.0","19,499.0","19,450.0","0.00%"
"Jan 04, 2011","19,499.0","19,495.0","19,499.0","19,450.0","0.01%"
"Jan 03, 2011","19,497.5","19,495.0","19,497.5","19,495.0","0.00%"
"Dec 31, 2010","19,497.5","19,495.0","19,500.5","19,450.0","0.12%"
"Dec 30, 2010","19,475.0","19,495.0","19,523.0","19,450.0","-0.10%"
"Dec 29, 2010","19,495.0","19,495.0","19,503.0","19,450.0","0.03%"
"Dec 28, 2010","19,490.0","19,495.0","19,508.0","19,450.0","-0.03%"
"Dec 27, 2010","19,495.0","19,495.0","19,503.0","19,450.0","-0.02%"
"Dec 24, 2010","19,499.0","19,495.0","19,499.0","19,450.0","0.02%"
"Dec 23, 2010","19,495.0","19,495.0","19,503.0","19,450.0","-0.01%"
"Dec 22, 2010","19,497.5","19,495.0","19,500.5","19,450.0","0.00%"
"Dec 21, 2010","19,497.5","19,495.0","19,500.5","19,450.0","0.00%"
"Dec 20, 2010","19,497.5","19,495.0","19,500.5","19,450.0","0.00%"
"Dec 17, 2010","19,497.5","19,495.0","19,500.5","19,450.0","0.00%"
"Dec 16, 2010","19,497.5","19,495.0","19,500.5","19,450.0","-0.01%"
"Dec 15, 2010","19,499.0","19,495.0","19,499.0","19,450.0","0.02%"
"Dec 14, 2010","19,495.0","19,495.0","19,503.0","19,450.0","-0.02%"
"Dec 13, 2010","19,499.0","19,495.0","19,499.0","19,450.0","0.02%"
"Dec 10, 2010","19,495.0","19,495.0","19,503.0","19,450.0","-0.01%"
"Dec 09, 2010","19,497.5","19,495.0","19,500.5","19,450.0","-0.01%"
"Dec 08, 2010","19,499.0","19,495.0","19,499.0","19,450.0","0.02%"
"Dec 07, 2010","19,495.0","19,495.0","19,503.0","19,450.0","-0.02%"
"Dec 06, 2010","19,499.0","19,495.0","19,499.0","19,450.0","0.00%"
"Dec 03, 2010","19,499.0","19,495.0","19,499.0","19,450.0","0.01%"
"Dec 02, 2010","19,497.5","19,495.0","19,500.5","19,450.0","0.00%"
"Dec 01, 2010","19,497.5","19,495.0","19,500.5","19,450.0","-0.01%"
"Nov 30, 2010","19,499.0","19,495.0","19,499.0","19,450.0","0.01%"
"Nov 29, 2010","19,497.5","19,495.0","19,500.5","19,450.0","0.00%"
"Nov 26, 2010","19,497.5","19,495.0","19,500.5","19,450.0","0.00%"
"Nov 25, 2010","19,497.5","19,495.0","19,500.5","19,450.0","0.00%"
"Nov 24, 2010","19,497.5","19,495.0","19,500.5","19,450.0","0.01%"
"Nov 23, 2010","19,495.0","19,495.0","19,503.0","19,450.0","0.00%"
"Nov 22, 2010","19,495.0","19,495.0","19,503.0","19,450.0","0.00%"
"Nov 19, 2010","19,495.0","19,495.0","19,503.0","19,450.0","0.00%"
"Nov 18, 2010","19,495.0","19,495.0","19,503.0","19,450.0","-0.01%"
"Nov 17, 2010","19,497.5","19,495.0","19,500.5","19,450.0","0.04%"
"Nov 16, 2010","19,490.0","19,495.0","19,505.0","19,450.0","0.00%"
"Nov 15, 2010","19,490.0","19,495.0","19,507.0","19,450.0","-0.03%"
"Nov 12, 2010","19,495.0","19,495.0","19,501.0","19,450.0","0.00%"
"Nov 11, 2010","19,495.0","19,495.0","19,502.0","19,450.0","-0.01%"
"Nov 10, 2010","19,497.5","19,495.0","19,497.5","19,450.0","0.04%"
"Nov 09, 2010","19,490.0","19,495.0","19,507.0","19,450.0","0.00%"
"Nov 08, 2010","19,490.0","19,495.0","19,508.0","19,450.0","-0.03%"
"Nov 05, 2010","19,495.0","19,497.0","19,502.0","19,450.0","0.03%"
"Nov 04, 2010","19,490.0","19,495.0","19,505.0","19,450.0","0.00%"
"Nov 03, 2010","19,490.0","19,495.0","19,508.0","19,450.0","0.00%"
"Nov 02, 2010","19,490.0","19,495.0","19,507.0","19,450.0","-0.04%"
"Nov 01, 2010","19,497.5","19,920.0","19,922.5","19,450.0","0.04%"
"Oct 29, 2010","19,490.0","19,490.0","19,508.0","19,450.0","-0.03%"
"Oct 28, 2010","19,495.0","19,495.0","19,503.0","19,450.0","0.00%"
"Oct 27, 2010","19,495.0","19,490.0","19,503.0","19,450.0","0.00%"
"Oct 26, 2010","19,495.0","19,850.0","19,925.0","19,450.0","0.10%"
"Oct 25, 2010","19,475.0","19,850.0","19,875.0","19,450.0","-0.05%"
"Oct 22, 2010","19,485.0","19,850.0","19,865.0","19,450.0","-0.05%"
"Oct 21, 2010","19,495.0","19,490.0","19,503.0","19,450.0","0.10%"
"Oct 20, 2010","19,475.0","19,490.0","19,875.0","19,450.0","-0.10%"
"Oct 19, 2010","19,495.0","19,780.0","19,855.0","19,450.0","-0.01%"
"Oct 18, 2010","19,497.5","19,490.0","19,500.5","19,450.0","-0.01%"
"Oct 15, 2010","19,498.5","19,750.0","19,751.5","19,450.0","0.01%"
"Oct 14, 2010","19,497.5","19,490.0","19,752.5","19,450.0","-0.01%"
"Oct 13, 2010","19,499.0","19,490.0","19,499.0","19,450.0","0.12%"
"Oct 12, 2010","19,475.0","19,490.0","19,523.0","19,450.0","-0.05%"
"Oct 11, 2010","19,485.0","19,700.0","19,715.0","19,450.0","-0.06%"
"Oct 08, 2010","19,497.5","19,470.0","19,500.5","19,450.0","0.00%"
"Oct 07, 2010","19,497.5","19,550.0","19,672.5","19,450.0","0.04%"
"Oct 06, 2010","19,490.0","19,490.0","19,507.0","19,450.0","-0.03%"
"Oct 05, 2010","19,495.0","19,490.0","19,555.0","19,450.0","-0.01%"
"Oct 04, 2010","19,497.5","19,490.0","19,497.5","19,450.0","0.04%"
"Oct 01, 2010","19,490.0","19,490.0","19,508.0","19,450.0","0.08%"
"Sep 30, 2010","19,475.0","19,470.0","19,522.0","19,450.0","-0.08%"
"Sep 29, 2010","19,490.0","19,465.0","19,507.0","19,090.0","0.00%"
"Sep 28, 2010","19,490.0","19,470.0","19,505.0","19,400.0","0.05%"
"Sep 27, 2010","19,480.0","19,465.0","19,510.0","19,400.0","-0.05%"
"Sep 24, 2010","19,490.0","19,465.0","19,500.0","19,400.0","0.08%"
"Sep 23, 2010","19,475.0","19,465.0","19,515.0","19,400.0","-0.08%"
"Sep 22, 2010","19,490.0","19,470.0","19,505.0","19,400.0","0.00%"
"Sep 21, 2010","19,490.0","19,465.0","19,500.0","19,090.0","-0.03%"
"Sep 20, 2010","19,495.0","19,465.0","19,495.0","19,400.0","0.00%"
"Sep 17, 2010","19,495.0","19,460.0","19,495.0","19,400.0","0.03%"
"Sep 16, 2010","19,490.0","19,465.0","19,505.0","19,090.0","0.00%"
"Sep 15, 2010","19,490.0","19,465.0","19,500.0","19,400.0","0.00%"
"Sep 14, 2010","19,490.0","19,465.0","19,500.0","19,400.0","0.00%"
"Sep 13, 2010","19,490.0","19,465.0","19,500.0","19,400.0","0.00%"
"Sep 10, 2010","19,490.0","19,460.0","19,500.0","19,400.0","0.00%"
"Sep 09, 2010","19,490.0","19,480.0","19,500.0","19,400.0","0.08%"
"Sep 08, 2010","19,475.0","19,460.0","19,515.0","19,090.0","0.00%"
"Sep 07, 2010","19,475.0","19,460.0","19,515.0","19,090.0","-0.05%"
"Sep 06, 2010","19,485.0","19,465.0","19,505.0","19,400.0","0.00%"
"Sep 03, 2010","19,485.0","19,465.0","19,505.0","19,400.0","-0.05%"
"Sep 02, 2010","19,495.0","19,490.0","19,495.0","19,490.0","0.00%"
"Sep 01, 2010","19,495.0","19,465.0","19,495.0","19,400.0","0.00%"
"Aug 31, 2010","19,495.0","19,460.0","19,495.0","19,090.0","-0.10%"
"Aug 30, 2010","19,515.0","19,475.0","19,540.0","19,400.0","0.18%"
"Aug 27, 2010","19,480.0","19,470.0","19,510.0","19,090.0","0.15%"
"Aug 26, 2010","19,450.0","19,470.0","19,540.0","19,400.0","-0.18%"
"Aug 25, 2010","19,485.0","19,470.0","19,505.0","19,090.0","0.00%"
"Aug 24, 2010","19,485.0","19,480.0","19,505.0","19,400.0","0.18%"
"Aug 23, 2010","19,450.0","19,470.0","19,540.0","19,090.0","-0.15%"
"Aug 20, 2010","19,480.0","19,450.0","19,510.0","19,090.0","-0.08%"
"Aug 19, 2010","19,495.0","19,400.0","19,495.0","19,090.0","0.18%"
"Aug 18, 2010","19,460.0","19,220.0","19,530.0","19,080.0","1.89%"
"Aug 17, 2010","19,099.0","19,220.0","19,221.0","19,050.0","0.05%"
"Aug 16, 2010","19,090.0","19,220.0","19,230.0","19,050.0","-0.93%"
"Aug 13, 2010","19,270.0","19,220.0","19,270.0","19,050.0","0.90%"
"Aug 12, 2010","19,099.0","19,200.0","19,221.0","19,050.0","0.02%"
"Aug 11, 2010","19,095.0","19,098.0","19,103.0","19,050.0","-0.81%"
"Aug 10, 2010","19,250.0","19,190.0","19,250.0","19,000.0","0.81%"
"Aug 09, 2010","19,095.0","19,080.0","19,103.0","19,000.0","0.00%"
"Aug 06, 2010","19,095.0","19,080.0","19,103.0","19,000.0","-0.70%"
"Aug 05, 2010","19,230.0","19,080.0","19,230.0","19,000.0","0.71%"
"Aug 04, 2010","19,095.0","19,080.0","19,103.0","19,000.0","-0.70%"
"Aug 03, 2010","19,230.0","19,180.0","19,230.0","19,000.0","0.81%"
"Aug 02, 2010","19,075.0","19,200.0","19,225.0","19,000.0","0.00%"
"Jul 30, 2010","19,075.0","19,080.0","19,123.0","19,000.0","0.00%"
"Jul 29, 2010","19,075.0","19,080.0","19,120.0","19,000.0","-0.60%"
"Jul 28, 2010","19,190.0","19,090.0","19,195.0","19,000.0","0.50%"
"Jul 27, 2010","19,095.0","19,090.0","19,100.0","19,000.0","-0.01%"
"Jul 26, 2010","19,096.0","19,090.0","19,099.0","19,000.0","-0.01%"
"Jul 23, 2010","19,097.5","19,070.0","19,097.5","19,000.0","0.01%"
"Jul 22, 2010","19,096.0","19,090.0","19,099.0","19,000.0","-0.01%"
"Jul 21, 2010","19,097.5","19,090.0","19,097.5","19,000.0","0.03%"
"Jul 20, 2010","19,092.5","19,090.0","19,102.5","19,000.0","-0.51%"
"Jul 19, 2010","19,190.0","19,050.0","19,195.0","19,000.0","0.51%"
"Jul 16, 2010","19,092.5","19,050.0","19,097.5","19,000.0","-0.01%"
"Jul 15, 2010","19,095.0","19,050.0","19,100.0","19,000.0","0.10%"
"Jul 14, 2010","19,075.0","19,050.0","19,120.0","19,000.0","-0.10%"
"Jul 13, 2010","19,095.0","19,050.0","19,100.0","19,000.0","-0.29%"
"Jul 12, 2010","19,150.0","19,070.0","19,195.0","18,900.0","0.29%"
"Jul 09, 2010","19,095.0","19,070.0","19,100.0","19,000.0","0.00%"
"Jul 08, 2010","19,095.0","19,092.0","19,100.0","19,000.0","0.50%"
"Jul 07, 2010","19,000.0","18,900.0","19,195.0","18,900.0","-0.47%"
"Jul 06, 2010","19,090.0","18,900.0","19,105.0","18,900.0","-0.01%"
"Jul 05, 2010","19,092.5","19,090.0","19,102.5","18,900.0","0.08%"
"Jul 02, 2010","19,077.5","18,900.0","19,107.5","18,900.0","0.09%"
"Jul 01, 2010","19,060.0","19,070.0","19,130.0","19,000.0","-0.10%"
"Jun 30, 2010","19,080.0","19,050.0","19,100.0","19,000.0","0.08%"
"Jun 29, 2010","19,065.0","19,000.0","19,095.0","18,900.0","0.34%"
"Jun 28, 2010","19,000.0","19,000.0","19,075.0","18,900.0","0.03%"
"Jun 25, 2010","18,995.0","18,900.0","19,025.0","18,900.0","0.00%"
"Jun 24, 2010","18,995.0","18,960.0","19,015.0","18,900.0","0.13%"
"Jun 23, 2010","18,970.0","18,900.0","19,002.0","18,900.0","0.03%"
"Jun 22, 2010","18,965.0","18,945.0","18,997.0","18,900.0","-0.03%"
"Jun 21, 2010","18,970.0","18,940.0","18,990.0","18,900.0","-0.16%"
"Jun 18, 2010","19,000.0","18,950.0","19,070.0","18,900.0","0.00%"
"Jun 17, 2010","19,000.0","18,950.0","19,070.0","18,900.0","0.13%"
"Jun 16, 2010","18,975.0","18,950.0","18,985.0","18,940.0","-0.03%"
"Jun 15, 2010","18,980.0","18,950.0","18,990.0","18,940.0","0.00%"
"Jun 14, 2010","18,980.0","18,950.0","18,990.0","18,940.0","0.03%"
"Jun 11, 2010","18,975.0","18,960.0","19,000.0","18,940.0","-0.05%"
"Jun 10, 2010","18,985.0","18,900.0","19,000.0","18,900.0","0.00%"
"Jun 09, 2010","18,985.0","18,965.0","19,000.0","18,875.0","0.00%"
"Jun 08, 2010","18,985.0","18,900.0","18,990.0","18,875.0","-0.03%"
"Jun 07, 2010","18,990.0","18,970.0","19,010.0","18,875.0","0.05%"
"Jun 04, 2010","18,980.0","18,970.0","18,995.0","18,875.0","-0.03%"
"Jun 03, 2010","18,985.0","18,970.0","19,000.0","18,700.0","-0.01%"
"Jun 02, 2010","18,987.5","18,970.0","18,997.5","18,870.0","0.52%"
"Jun 01, 2010","18,890.0","18,970.0","19,005.0","18,850.0","0.08%"
"May 31, 2010","18,875.0","18,970.0","19,005.0","18,850.0","-0.61%"
"May 28, 2010","18,990.0","18,970.0","19,005.0","18,930.0","0.00%"
"May 27, 2010","18,990.0","18,970.0","19,010.0","18,930.0","-0.05%"
"May 26, 2010","19,000.0","18,900.0","19,090.0","18,890.0","0.03%"
"May 25, 2010","18,995.0","18,980.0","19,015.0","18,895.0","0.03%"
"May 24, 2010","18,990.0","18,900.0","19,005.0","18,900.0","-0.03%"
"May 21, 2010","18,995.0","18,980.0","19,015.0","18,920.0","0.05%"
"May 20, 2010","18,985.0","18,970.0","19,015.0","18,920.0","-0.05%"
"May 19, 2010","18,995.0","18,980.0","19,025.0","18,920.0","-0.08%"
"May 18, 2010","19,010.0","18,970.0","19,050.0","18,900.0","-0.03%"
"May 17, 2010","19,015.0","18,970.0","19,035.0","18,850.0","-0.05%"
"May 14, 2010","19,025.0","18,980.0","19,045.0","18,800.0","0.18%"
"May 13, 2010","18,990.0","19,000.0","19,070.0","18,800.0","-0.16%"
"May 12, 2010","19,020.0","18,920.0","19,120.0","18,800.0","0.05%"
"May 11, 2010","19,010.0","19,000.0","19,060.0","18,800.0","-0.08%"
"May 10, 2010","19,025.0","18,825.0","19,055.0","18,800.0","0.13%"
"May 07, 2010","19,000.0","18,955.0","19,050.0","18,800.0","0.11%"
"May 06, 2010","18,980.0","18,950.0","18,990.0","18,800.0","0.03%"
"May 05, 2010","18,975.0","18,950.0","18,995.0","18,920.0","-0.08%"
"May 04, 2010","18,990.0","18,940.0","19,020.0","18,920.0","0.08%"
"May 03, 2010","18,975.0","18,940.0","19,040.0","18,875.0","0.00%"
"Apr 30, 2010","18,975.0","18,875.0","18,975.0","18,875.0","-0.01%"
